person_name,org_name,pos,verb,viewpoint,person_id,org_id,news_id,sentiment,time,publish_time,original_text
,中国国防部,,表示,中方在南海的原则和立场一贯明确，对于美军机在南海挑衅行为，中国一贯坚决反对，将采取一切必要措施。,-1,32206,6423910489181015729,0.9999733500634345,2018-11-21T03:31:36.133Z,2018-11-21T02:37:00.000Z,　　针对美军机频繁打着“国际法”的名义出入南海的行为，中国国防部曾表示，中方在南海的原则和立场一贯明确，对于美军机在南海挑衅行为，中国一贯坚决反对，将采取一切必要措施。 
,中国外交部,,表示,中国尊重和维护各国依据国际法享有的航行和飞越自由，但坚决反对有关国家打着航行和飞越自由的旗号来损害沿海国的主权和安全，扰乱地区和平与稳定。,-1,31993,6702849061570474232,0.999993662197946,2018-11-21T07:11:57.386Z,2018-11-20T16:00:00.000Z,对于美军的类似行为，中国外交部曾表示，中国尊重和维护各国依据国际法享有的航行和飞越自由，但坚决反对有关国家打着航行和飞越自由的旗号来损害沿海国的主权和安全，扰乱地区和平与稳定。
,美国太平洋空军司令部,,称,美军两架B-52战略轰炸机19日飞临南海“争议岛屿”。,-1,43808,7486996493029232843,0.7588965651642919,2018-11-21T04:24:51.900Z,2018-11-21T02:20:00.000Z,
,中国外交部,,表示,中国尊重和维护各国依据国际法享有的航行和飞越自由，但坚决反对有关国家打着“航行和飞越自由”旗号，损害沿海国主权与安全、扰乱地区和平与稳定。,-1,31993,6278252142728916962,0.999993662197946,2018-11-21T04:24:35.267Z,2018-11-21T01:58:00.000Z,
,推特,,称,两架美军B-52H战略轰炸机从关岛安德森空军基地起飞，前往南海执行“训练任务”，还有两架KC-135加油机伴随飞行；8月28日，美国军机又重复了4月份的飞行路线。,-1,32752,4999854012529316973,0.9383528189410227,2018-11-21T03:31:35.516Z,2018-11-21T01:16:00.000Z,　　美军战机的做法如法炮制了今年4月和8月的两次飞行。2018年4月23日，该推特曾发消息称，两架美军B-52H战略轰炸机从关岛安德森空军基地起飞，前往南海执行“训练任务”，还有两架KC-135加油机伴随飞行；8月28日，美国军机又重复了4月份的飞行路线。 
,推特,,称,两架美军B-52H战略轰炸机从关岛安德森空军基地起飞，前往南海执行“训练任务”，还有两架KC-135加油机伴随飞行;8月28日，美国军机又重复了4月份的飞行路线。,-1,32752,8343121141018621600,0.835357899572986,2018-11-21T03:31:59.124Z,2018-11-21T02:22:09.000Z,　　美军战机的做法如法炮制了今年4月和8月的两次飞行。2018年4月23日，该推特曾发消息称，两架美军B-52H战略轰炸机从关岛安德森空军基地起飞，前往南海执行“训练任务”，还有两架KC-135加油机伴随飞行;8月28日，美国军机又重复了4月份的飞行路线。 
任国强,,,说,中国一贯尊重各国依据国际法在南海享有的航行和飞越自由，但航行不是“横行”，自由不能违法。,139626,35684,4845121525262472885,0.993930652569579,2019-03-01T07:56:52.269Z,2019-02-27T16:00:00.000Z,任国强说，中国一贯尊重各国依据国际法在南海享有的航行和飞越自由，但航行不是“横行”，自由不能违法。中方坚决反对任何国家借“航行自由”在南海进行违法挑衅，损害沿岸国主权安全，危害地区和平稳定。我们要求美方切实尊重中国的主权和安全，尊重地区国家维护和平、稳定与安宁的强烈共同愿望，不要在南海无事生非、兴风作浪。中国军队将采取坚决措施，坚定捍卫国家主权和安全，坚定维护地区和平稳定。
,美,军政官员,表示,美军将持续开展南海“航行自由行动”。,-1,32054,848788919519885554,0.9883258882303133,2019-03-01T08:30:11.217Z,2019-02-27T16:00:00.000Z,记者：不久前，美军政官员在不同场合表示，美军将持续开展南海“航行自由行动”。请问对此作何评论？
戴旭,,,表达,了一样的观点，认为美国宣扬的“航行自由”就是对中国的挑衅以及对主权的干涉。,234462,-1,2786201275952188899,0.9997031355957764,2018-12-09T07:12:47.782Z,2018-12-08T16:00:00.000Z,戴旭在南海问题上表达了一样的观点，认为美国宣扬的“航行自由”就是对中国的挑衅以及对主权的干涉。美国经常说“航行自由”，中国从来没有影响它的航行自由，在国际海域可以航行自由，但在中国的领海是不可以的。“中国的军舰拦截美国军舰的时候，很多人害怕，我不知道害怕什么。我当时跟他们说，美国军舰再到这个地方，建议两条军舰拦住它，一条拦住它，一条撞沉它，在我们的领海，不允许美国的军舰横行。”
戴旭,,,表示,台海局势紧张只会加快“武统”。,234462,-1,5368267080379133075,0.8733622042684254,2018-12-09T09:54:51.434Z,2018-12-08T17:16:32.000Z,　　南京大学南海研究协同创新中心执行主任朱锋则指，东盟国家对南海主权申索的“法律化”操作与推动，并没有改变；目前跟中国处于“蜜月期”的菲律宾，未来肯定会跟中国再提仲裁问题。 此外，朱峰指，美国在南海的行动亦更频繁，“奥巴马任内，美军舰在南海‘自由航行’只有4次，但特朗普上台至今已有9次，此外也出现多国化态势。” 谈及台湾问题，前南京军区副司令员、中将王洪光表示，中美关系在经济、政治和军事等互为敌对，对美国来说，台湾总统蔡英文是最好的抓手（着力点），“所以台湾海峡很容易发生冲突，只是大小而已。” 戴旭认为，无论在南海还是台海，明年形势会趋于紧张，是不乐观的。戴旭则表示，台海局势紧张只会加快“武统”。 中国红二代少将罗援则公开表示，认为台海问题进入“时间表”，直言“台湾问题，不能再久拖不决” 
,美国,,说,“航行自由”，中国从来没有影响它的航行自由，在国际海域可以航行自由，但在中国的领海是不可以的。,-1,31912,1143168687033980660,0.9994352287189355,2018-12-09T08:40:07.013Z,2018-12-08T16:00:00.000Z,戴旭在南海问题上表达了一样的观点，认为美国宣扬的“航行自由”就是对中国的挑衅以及对主权的干涉。美国经常说“航行自由”，中国从来没有影响它的航行自由，在国际海域可以航行自由，但在中国的领海是不可以的。“中国的军舰拦截美国军舰的时候，很多人害怕，我不知道害怕什么。我当时跟他们说，美国军舰再到这个地方，建议两条军舰拦住它，一条拦住它，一条撞沉它，在我们的领海，不允许美国的军舰横行。”
胡波,北京大学海洋战略研究中心,主任,介绍,当前南海局势趋向缓和，但左右南海局势发展的根本矛盾没有解决：一方面，中美海上战略竞争日益凸显，南海已成为双方海上战略角逐的前沿；另一方面，日本、澳大利亚、英国等域外国家加大对南海事务的关注和介入，推动南海局势进一步复杂化。,142014,185227,8171142323490716547,0.9999999999999138,2019-04-11T00:32:24.274Z,2019-04-09T16:00:00.000Z,北京大学海洋战略研究中心胡波主任9日在接受《环球时报》记者采访时介绍，当前南海局势趋向缓和，但左右南海局势发展的根本矛盾没有解决：一方面，中美海上战略竞争日益凸显，南海已成为双方海上战略角逐的前沿；另一方面，日本、澳大利亚、英国等域外国家加大对南海事务的关注和介入，推动南海局势进一步复杂化。
胡波,北京大学海洋战略研究中心,主任,表示,我们只有拿出有力的证据，从中国的视角来解读，才能把事实澄清，才能让国际社会更全面客观地认识事情的经纬。,142014,185227,2581953649234943293,0.9944430152535998,2019-04-10T16:04:03.642Z,2019-04-10T02:36:27.000Z,　　但美国在舆论场中却利用卫星照片和各种数据突出中国在南海所谓“军事动作”，不提自己的行动对南海造成的军事化影响。比如去年9月30日中美军舰在南海近距离相遇，美方就抢先抛出有利于他们的说法，把自己描绘成“无辜受害者”。胡波表示，我们只有拿出有力的证据，从中国的视角来解读，才能把事实澄清，才能让国际社会更全面客观地认识事情的经纬。
洛钦,菲律宾,外长,表示,中国与东盟正以令人惊讶的友好姿态推进“南海行为准则”相关谈判，南海或将继续存在争议和分歧，但不应妨碍各方共同努力，在其他领域开展互利合作。,139171,32244,5744113009020797100,0.9999100215644963,2018-11-10T12:15:33.252Z,2018-11-09T16:00:00.000Z,"据央视新闻网消息，日前，菲律宾外长洛钦表示,中国与东盟正以令人惊讶的友好姿态推进“南海行为准则”相关谈判，南海或将继续存在争议和分歧，但不应妨碍各方共同努力，在其他领域开展互利合作。"
陆慷,,,强调,中方一向尊重和维护各国依据国际法在南海享有的航行和飞越自由，坚决反对有关国家打着“航行和飞越自由”旗号，损害沿海国主权和安全利益、扰乱地区和平稳定的做法。,128454,32022,3413940150614122388,0.9999987935533725,2018-10-18T13:09:46.867Z,2018-10-17T23:19:24.000Z,　　北京时间10月18日，中国外交部发言人陆慷主持例行记者会，针对“美军两架B-52轰炸机在南海执行了训练任务”进行回应。 陆慷强调，中方一向尊重和维护各国依据国际法在南海享有的航行和飞越自由，坚决反对有关国家打着“航行和飞越自由”旗号，损害沿海国主权和安全利益、扰乱地区和平稳定的做法。
,外交部,国防部,表明,中方立场。,-1,32022,8728526045205760624,0.4406415033244223,2018-10-18T14:05:29.596Z,2018-10-17T16:00:00.000Z,此前，针对美方相关的“挑衅”行为，我外交部国防部此前也多次强硬表明中方立场。外交部发言人华春莹在例行记者会上表示，中国对南海诸岛及其附近海域拥有无可争辩的主权。当前，在中国和东盟国家共同努力下，南海局势继续趋稳向好。美方罔顾地区国家共同意愿，一再采取挑衅行为，打着所谓“航行与飞越自由”的幌子，违背国际关系基本准则，威胁中国的主权和安全，危害地区的和平稳定，中方对此表示强烈不满和坚决反对。
,美军,,认为,是对中国海军拦截“迪凯特”号的“奖励”，美军不打算这样做。,-1,31999,2060354692167061956,0.9303485314946786,2018-10-18T14:09:37.789Z,2018-10-18T12:48:02.000Z,　　声明称，此次飞行是美国印太司令部从2004年3月以来一直在执行的“轰炸机持续存在行动”的一部分。飞行“符合国际法”，“符合美国长期以来对自由开放的印太地区的承诺”。美国国防部负责南亚和东南亚的副助理部长费尔特对美国记者表示：如果美军改变“自由航行”政策，将被认为是对中国海军拦截“迪凯特”号的“奖励”，美军不打算这样做。 
彭斯,美国,副总统,声称,中国在南海搞“军事化”并“鲁莽骚扰”正在执行“航行自由行动”的美国军舰，扬言美国“不会退让”。,128092,31912,2352889996942889206,0.06608096352221049,2018-10-18T08:07:12.706Z,2018-10-17T16:00:00.000Z,美国副总统彭斯10月初在华盛顿演讲，声称中国在南海搞“军事化”并“鲁莽骚扰”正在执行“航行自由行动”的美国军舰，扬言美国“不会退让”。美国总统国家安全事务助理博尔顿近日也就南海问题发表了类似言论。这些言论枉顾事实，倒打一耙，凸显美方唯恐天下不乱，继续挖空心思在南海搅浑水、制造麻烦的意图。
文在寅,韩国,总统,称,朝鲜半岛终战宣言的发表一定会付诸现实。,128729,31953,8970240965075881506,0.988515570815498,2018-10-18T14:08:22.132Z,2018-10-17T16:00:00.000Z,10月12日，韩国总统文在寅在接受英国广播公司采访时称，朝鲜半岛终战宣言的发表一定会付诸现实。此前两日，文在寅在首尔龙山战争纪念馆参加活动时公开表示，半岛永久和平的那一天即将到来。在此前后，韩国官方曾多次表态，将以2018年内发表终战宣言为目标。由此，半岛终战能否到来、何时到来，引起世界各国广泛关注。
,人民日报,海外版,认为,美国派再多的军舰军机来南海也吓不倒中国人。,-1,32455,8897751182787344701,0.885343739036414,2018-10-18T02:16:45.196Z,2018-10-17T23:50:04.000Z,　　人民日报海外版18日刊文认为，美国派再多的军舰军机来南海也吓不倒中国人。中方有信心与东盟国家一道保持南海地区稳定。美国以“零和”心态把中国当成对立面，到头来只会将自己打造成南海搅局者的形象，得不偿失。 
,美国太平洋,空军,指出,这次训练是美国印度太平洋司令部“持续性轰炸机存在（CBP）”任务的一部分，自2004年3月起例行举行。,-1,32207,5457396379603055594,0.8266415761014473,2018-10-18T03:22:21.314Z,2018-10-17T16:00:00.000Z,
,人民日报,海外版,认为,美国派再多的军舰军机来南海也吓不倒中国人。,-1,32455,7602584090299664373,0.885343739036414,2018-10-18T02:16:23.299Z,2018-10-18T00:51:00.000Z,　　人民日报海外版18日刊文认为，美国派再多的军舰军机来南海也吓不倒中国人。中方有信心与东盟国家一道保持南海地区稳定。美国以“零和”心态把中国当成对立面，到头来只会将自己打造成南海搅局者的形象，得不偿失。 
,美国,军方,宣称,其“普雷贝尔”号驱逐舰在南海执行“自由航行”任务，且进入了我黄岩岛12海里处航行。,-1,31912,6494828982802369304,0.7264864687570886,2019-05-20T04:32:05.342Z,2019-05-20T03:58:57.000Z,　　路透社消息，美国军方19日再次放出风声，宣称其“普雷贝尔”号驱逐舰在南海执行“自由航行”任务，且进入了我黄岩岛12海里处航行。中国官方尚未对此作出回应，此前美舰在南海的多次挑衅行动，均被解放军查证识别、警告驱离。
李华敏,中国人民解放军,南部战区新闻发言人,表示,中国人民解放军南部战区组织有关海空兵力，依法依规对美舰进行了识别查证，予以警告驱离。,220174,32913,5098776216603246593,0.519320556288685,2019-05-20T06:24:45.500Z,2019-05-20T03:41:02.000Z,　　5月6日，美国海军“普雷贝尔”号、“钟云”号驱逐舰曾擅自进入中国南海岛礁邻近海域。中国人民解放军南部战区新闻发言人李华敏大校当时表示，中国人民解放军南部战区组织有关海空兵力，依法依规对美舰进行了识别查证，予以警告驱离。中国对南海诸岛及其附近海域拥有无可争辩的主权，无论外军舰机以何种方式挑衅，都无法改变这一事实。战区部队将保持高度戒备，采取一切必要措施，坚决捍卫国家主权安全，坚决维护南海地区和平稳定。
陆慷,,,指出,美方军舰“普雷贝尔”号未经中国政府允许擅自进入中国黄岩岛邻近海域，中国海军已对美舰进行了识别查证，并予以了警告、驱离。,128454,31993,1047032656897222396,0.09144087381777022,2019-05-20T08:30:38.298Z,2019-05-20T08:11:00.000Z,5月20日，外交部发言人陆慷主持例行记者会，有记者就美军宣称其驱逐舰进入黄岩岛附近12海里一事提问。 陆慷应询指出，美方军舰“普雷贝尔”号未经中国政府允许擅自进入中国黄岩岛邻近海域，中国海军已对美舰进行了识别查证，并予以了警告、驱离。我必须在此再次强调，美方军舰有关行为侵犯了中国主权，破坏了有关海域的和平、安全和良好秩序，中方对此坚决反对。中方一向尊重和维护各国依据国际法在南海享有的航行和飞越自由，但是我们坚决反对任何国家打着所谓“自由航行”的幌子，以所谓的“航行和飞越自由”为名，损害包括中国在内的本地区国家的主权和安全利益。美方枉顾地区国家希望维护南海和平稳定的共同意愿，一再打着所谓“航行和飞越自由”的幌子，扰乱地区和平稳定，这些做法是不得人心的。我们强烈敦促美方立即停止此类挑衅行为，以免损害中美关系和地区的和平稳定。中方将继续采取一切必要措施，捍卫国家主权和安全，维护南海的和平稳定。
李华敏,中国人民解放军,南部战区新闻发言人,表示,中国人民解放军南部战区组织有关海空兵力，依法依规对美舰进行了识别查证，予以警告驱离。,220174,32913,3341994929867713874,0.519320556288685,2019-05-20T08:30:25.600Z,2019-05-20T06:49:00.000Z,
陆慷,,,指出,美方军舰“普雷贝尔”号未经中国政府允许擅自进入中国黄岩岛邻近海域，中国海军已对美舰进行了识别查证，并予以了警告、驱离。,128454,31993,6753174090173586871,0.09144087381777022,2019-05-20T10:00:55.737Z,2019-05-19T16:00:00.000Z,陆慷应询指出，美方军舰“普雷贝尔”号未经中国政府允许擅自进入中国黄岩岛邻近海域，中国海军已对美舰进行了识别查证，并予以了警告、驱离。我必须在此再次强调，美方军舰有关行为侵犯了中国主权，破坏了有关海域的和平、安全和良好秩序，中方对此坚决反对。中方一向尊重和维护各国依据国际法在南海享有的航行和飞越自由，但是我们坚决反对任何国家打着所谓“自由航行”的幌子，以所谓的“航行和飞越自由”为名，损害包括中国在内的本地区国家的主权和安全利益。美方枉顾地区国家希望维护南海和平稳定的共同意愿，一再打着所谓“航行和飞越自由”的幌子，扰乱地区和平稳定，这些做法是不得人心的。我们强烈敦促美方立即停止此类挑衅行为，以免损害中美关系和地区的和平稳定。中方将继续采取一切必要措施，捍卫国家主权和安全，维护南海的和平稳定。（记者 于潇清）
,美军,,宣称,5月19日一艘驱逐舰进入我黄岩岛12海里内，执行所谓“自由航行”任务。,-1,31999,7538050718507379986,0.11233822773322222,2019-05-20T08:30:41.393Z,2019-05-20T06:37:23.000Z,　　（观察者网讯）敏感时刻，美国人又来南海地区兴风作浪，美军宣称，5月19日一艘驱逐舰进入我黄岩岛12海里内，执行所谓“自由航行”任务。
,路透社,,宣称,此举“有可能激怒北京”。,-1,32756,4131276100582318736,0.6807713028243361,2019-05-20T08:30:17.972Z,2019-05-20T04:29:00.000Z,
,美军,,宣称,其驱逐舰进入黄岩岛附近12海里通过路透社放风，宣称自己舰船进入南海执行“自由航行”任务似乎成了近来美军的一种规范操作，而路透社19日也例行宣称，此举“有可能激怒北京”。,-1,31999,2480951263270480736,0.650747214117137,2019-05-20T10:28:20.743Z,2019-05-20T09:49:26.000Z,
,外交部,,回应,美军舰擅入黄岩岛邻近海域：已识别查证并警告驱离,-1,32022,2080627267035090985,0.4852958678705298,2019-05-20T10:27:38.018Z,2019-05-20T08:11:00.000Z,　　原标题：外交部回应美军舰擅入黄岩岛邻近海域：已识别查证并警告驱离
,美军,,称,其驱逐舰进黄岩岛附近12海里）,-1,31999,7192053064897000254,0.06467882267615221,2019-05-20T10:27:44.117Z,2019-05-20T08:25:49.000Z,　　（原标题：戏精又挑衅！美军称其驱逐舰进黄岩岛附近12海里）
周波,中国国防部国际军事合作办公室安全合作中心,主任,表示,南海形势呈现两极化。一方面，随着中国和东盟国家“南海行为准则”谈判的顺利进展，南海形势明显趋缓；另一方面，域外国家明显违背自己在南海问题上不持立场的承诺，公然加大在南海的介入，使南海不稳定的因素明显上升。,161345,34417,1703138510202453764,0.9999928088245206,2019-06-01T19:32:34.652Z,2019-06-01T12:50:00.000Z,
邓福德,美国,参联会主席,表示,中国领导人2016年曾向时任总统奥巴马承诺，不会把南中国海岛礁军事化，而如今中国违背承诺，因此美国就要呼吁采取集体行动，以追究中国责任。,181901,31999,881865323892507498,0.9052530014681971,2019-06-02T05:34:14.792Z,2019-05-30T15:39:00.000Z,
邵元明,,,强调,在中国和南海沿岸国家的共同努力下，域内国家相互信任明显增强，南海总体形势稳定向好。,282638,41078,6455741516933326393,0.9999953181292438,2019-06-02T19:22:33.111Z,2019-06-01T16:00:00.000Z,邵元明强调，在中国和南海沿岸国家的共同努力下，域内国家相互信任明显增强，南海总体形势稳定向好。地区国家完全有意愿、有智慧、有能力管控分歧，共促和平，将南海建设成为和平之海、友谊之海、合作之海。（央视记者 陶家乐）
田士臣,国际军事行动法中心,主任,表示,这些行动在本质上仍然是美方违反《联合国海洋法公约》和沿海国国内法的非法行动。,454133,291535,6483763433408343213,0.9781291198075387,2019-08-29T02:21:46.450Z,2019-08-28T23:24:00.000Z,
田士臣,国际军事行动法中心,主任,表示,“对于美方越来越常态化的类似行动，中方一方面依法合理合规应对，另一方面也应切实加快岛礁防御部署，打造占有绝对优势的海空防御系统。美方万里迢迢来中国家门口挑事儿，花着美国纳税人的钱劳师远征，中方以此作为实战练兵的机会从容应对即可，要对这种‘猫捉老鼠’的游戏习以为常。”返回搜狐，查看更多责任编辑：,454133,291535,5878879529455169452,0.9999999885251246,2019-08-28T16:13:14.624Z,2019-08-28T14:22:00.000Z,
耿爽,,,强调,当前，南海局势总体稳定，有关各方聚焦对话与合作。,128273,31993,3598669122990412259,0.9651433566807731,2019-11-22T12:14:37.475Z,2019-11-22T07:53:00.000Z,11月22日，外交部发言人耿爽主持例行记者会。有记者就美国舰艇近期在南海的非法活动提问。 耿爽表示，11月20日，美国海军“吉福兹”号濒海战斗舰未经中国政府允许非法进入中国南沙群岛有关岛礁邻近海域。11月21日上午，美“迈耶”号驱逐舰又擅自闯入中国西沙群岛领海，中国南部战区依法对美国有关舰船全程进行跟踪监视，查证识别，并予以警告、驱离。 耿爽指出，美方的行为严重损害中国主权和安全利益，破坏南海和平稳定，我们对此表示坚决反对，中方已经就此向美方提出严正交涉，表达强烈抗议。中方一贯尊重和维护各国依据国际法在南海享有的航行与飞越自由，但坚决反对任何国家以航行与飞越自由为名损害中国的主权和安全。 耿爽强调，当前，南海局势总体稳定，有关各方聚焦对话与合作。我们敦促美方立即停止此类挑衅行为，不要逆势而动，避免损害地区的和平与安宁。中方将会采取一切必要措施，坚定维护国家主权和安全，维护南海的和平稳定。
李华敏,,,表示,11月20日、21日，美海军“吉福兹”号濒海战斗舰、“迈耶”号导弹驱逐舰，分别擅自进入中国南沙岛礁邻近海域、西沙群岛领海，中国人民解放军组织海空兵力全程跟踪监视、查证识别，并予以警告驱离。,220174,32913,6298063616155029340,0.20703462299312403,2019-11-22T04:04:49.008Z,2019-11-21T16:00:00.000Z,中新网11月22日电 据南部战区官方微信公众号消息，南部战区新闻发言人李华敏大校表示，11月20日、21日，美海军“吉福兹”号濒海战斗舰、“迈耶”号导弹驱逐舰，分别擅自进入中国南沙岛礁邻近海域、西沙群岛领海，中国人民解放军组织海空兵力全程跟踪监视、查证识别，并予以警告驱离。
,美国,军方,称,这两艘濒海战斗舰正在进行轮替部署任务交接。,-1,31912,1637882260699265650,0.3146084729978096,2020-02-06T06:00:30.628Z,2020-02-06T04:38:00.000Z,美国军方最新公布的照片显示，1月28日，美国海军两艘濒海战斗舰以编队形式在中国南海海域航行。这两艘濒海战斗舰分别是LCS-8“蒙哥马利”号和LCS-10“吉佛兹”号，都属于“独立”级濒海战斗舰。美国军方称，这两艘濒海战斗舰正在进行轮替部署任务交接。此前，“蒙哥马利”号濒海战斗舰还曾在我南沙群岛永暑礁、赤瓜礁附近海域航行。
李华敏,,,表示,1月25日，美国海军“蒙哥马利”号濒海战斗舰擅自进入中国南沙岛礁邻近海域。,220174,32913,5784571365875990121,0.5360284048982495,2020-02-06T02:00:35.776Z,2020-02-06T01:44:00.000Z,南部战区新闻发言人李华敏大校表示，1月25日，美国海军“蒙哥马利”号濒海战斗舰擅自进入中国南沙岛礁邻近海域。中国人民解放军南部战区组织有关海空兵力，全程对美舰跟踪监控、查证识别，并予以警告驱离。美舰在中国传统新春佳节期间蓄意挑衅，居心叵测，是赤裸裸的航行霸权行径。中国对南海诸岛及其附近海域拥有无可争辩的主权，无论美方如何处心积虑变化花样、挑衅滋事，都是徒劳无益的。战区部队将时刻保持高度戒备，采取一切必要措施，坚决履行职责使命，坚决捍卫国家主权安全，坚决维护南海地区和平稳定。
李华敏,,,表示,中国人民解放军南部战区组织有关海空兵力，全程对美舰跟踪监控、查证识别，并予以警告驱离。,220174,32913,160605606220700571,0.020707219760700002,2020-01-29T12:22:54.963Z,2020-01-29T10:52:00.000Z,　　据《日本时报》1月28日报道，美国海军濒海战斗舰“蒙哥马利”号于1月25日在南沙群岛附近航行，这次航行被视为美军2020年首次“自由航行”行动。解放军南部战区新闻发言人李华敏大校28日表示，中国人民解放军南部战区组织有关海空兵力，全程对美舰跟踪监控、查证识别，并予以警告驱离。 　　美国军舰在中国节假日期间也不老实，被中国军舰警告驱离，实属自讨没趣。 　　https://m.toutiao.com/i6786957159818068488/
,美国海军濒海战斗舰,“蒙哥马利”号,认为,是2020年的首次“自由航行”行动。,-1,390499,4370712394680169789,0.9491349172032789,2020-01-29T14:18:27.510Z,2020-01-28T16:00:00.000Z,1月28日，《日本时报》报道，美国海军濒海战斗舰“蒙哥马利”号于1月25日在南沙群岛附近航行，这次航行被认为是2020年的首次“自由航行”行动。
彭斯,,,说,我们不会被吓倒，“我们不会退缩，将会继续继续执行航行自由任务”。,128092,31912,3565574899615479050,0.9782431529213541,2018-11-14T19:00:57.835Z,2018-11-14T15:33:00.000Z,　　据华盛顿邮报记者乔希·罗金描述称，彭斯将他的这次飞越视为一次“航行自由”的行动。“我们不会被吓倒，”彭斯说，“我们不会退缩，将会继续继续执行航行自由任务”。 
,英国,路透社,称,彭斯周五的讲话显然会激怒中国。,-1,32005,2404490324106641148,0.6059094255464668,2018-11-17T02:05:10.481Z,2018-11-16T16:00:00.000Z,
彭斯,,,称,南海不属于任何一个国家，美国将继续在国际法允许的范围内行使航行和飞越自由。,128092,31912,4279408894013554731,0.9576524410975662,2018-11-17T03:04:26.639Z,2018-11-16T16:00:00.000Z,“我们曾经多次问美方或者声称南海航行自由有问题的人，请拿出证据来，证明有哪个国家的哪艘船、哪架飞机、什么时候在南海航行或者飞越时遇到了问题？但到目前为止，没有任何人给出一个明确的答案。”中国外交部发言人华春莹16日说，“由此可见，所谓南海航行与飞越自由根本就是一个不存在的伪命题”。当天，她用这番话“回怼”美国副总统彭斯的表态。彭斯称，南海不属于任何一个国家，美国将继续在国际法允许的范围内行使航行和飞越自由。
,美,,称,继续在南海“飞航自由”中方回击）,-1,32054,3578516413661586334,0.9809894846841994,2018-11-17T03:06:11.564Z,2018-11-17T01:39:08.000Z,　　（原标题：美称继续在南海“飞航自由” 中方回击） 
华春莹,中国外交部,发言人,说,“如果美方能够尽早批准并遵守《公约》，我想将更加有利于维护南海地区的和平稳定。”,128168,31993,2188554859869358165,0.8318602895267404,2018-11-17T01:03:21.742Z,2018-11-16T16:00:00.000Z,“最近美方有人不时发出各种声音，大家都在听，也都在看”，华春莹16日说，中方的立场非常明确，愿与地区国家一道，坚定维护各国依据国际法所享有的真正的航行与飞越自由，同时坚决反对那些打着所谓航行自由的幌子损害南海沿岸国主权与安全利益的行为。她还请在记者会上提出相关问题的记者“提醒一下美方有关人士，美国到现在还没有批准《联合国海洋法公约》”。华春莹说：“如果美方能够尽早批准并遵守《公约》，我想将更加有利于维护南海地区的和平稳定。”
彭斯,美国,副总统,说,南海不属于任何一个国家，美国将继续在国际法允许的范围内行使航行和飞越自由。,128092,31912,8189946687810834414,0.9576524410975662,2018-11-16T11:01:51.263Z,2018-11-15T16:00:00.000Z,问：美国副总统彭斯说南海不属于任何一个国家，美国将继续在国际法允许的范围内行使航行和飞越自由。中方是否认为彭斯的相关言论是种挑衅？
李克强,中国,总理,表示,"中方愿与东盟各国共同努力,全面有效落实《南海各方行为宣言》,在协商一致的基础上,争取未来3年完成“南海行为准则”磋商。",128713,32139,2941061871558580744,0.9855268926203058,2018-11-16T03:14:44.627Z,2018-11-15T16:00:00.000Z,"中国总理李克强13日在新加坡表示,中方愿与东盟各国共同努力,全面有效落实《南海各方行为宣言》,在协商一致的基础上,争取未来3年完成“南海行为准则”磋商。英国广播公司15日报道称,杜特尔特14日表示,自宣布将拟定“南海行为准则”以来,东盟和中国在准则谈判的初始阶段取得稳步进展,并有望在2019年之前完成准则初稿。《菲律宾每日问询者报》援引杜特尔特的话说,“南海行为准则”是希望中国告诉东南亚国家,在这一区域如何避免冲突,包括和平解决纷争、自我克制和确保航行自由。“菲方已做好准备,希望通过谈判尽早达成共识。”▲"
,菲律宾,每日问询者报,称,东盟国家领导人在第33届东盟峰会上发表主席声明，重申促进南海和平稳定的重要性。,-1,32244,3405685668249454887,0.4268953339279137,2018-11-18T03:07:40.594Z,2018-11-18T02:09:00.000Z,　　《菲律宾每日问询者报》16日报道称，东盟国家领导人在第33届东盟峰会上发表主席声明，重申促进南海和平稳定的重要性。声明说：“我们对东盟与中国之间不断改善的合作表示热烈欢迎，并对在相互商定的时间表上早日缔结有效的‘南海行为准则’的实质性谈判取得进展感到鼓舞。” 
,中国外交部,,表示,中国尊重和维护各国依据国际法享有的航行和飞越自由，但坚决反对有关国家打着航行和飞越自由的旗号来损害沿海国的主权和安全，扰乱地区和平与稳定。返回搜狐，查看更多责任编辑：,-1,31993,5898954208429561374,0.9999969342170975,2018-11-21T08:20:35.236Z,2018-11-21T01:36:00.000Z,
,推特,,称,两架美军B-52H战略轰炸机从关岛安德森空军基地起飞，前往南海执行“训练任务”，还有两架KC-135加油机伴随飞行;8月28日，美国军机又重复了4月份的飞行路线。,-1,32752,6203661519824642624,0.835357899572986,2018-11-21T10:22:24.778Z,2018-11-21T08:59:00.000Z,　　美军战机的做法如法炮制了今年4月和8月的两次飞行。2018年4月23日，该推特曾发消息称，两架美军B-52H战略轰炸机从关岛安德森空军基地起飞，前往南海执行“训练任务”，还有两架KC-135加油机伴随飞行;8月28日，美国军机又重复了4月份的飞行路线。 
